name,tier,tier_name,iclevel,region,state,cfips,county,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc
West Texas A&M University,5,Selective public,1,3,TX,48381,Randall,0.53492647,0.66841352,0.021536281,0.000751016,83239.46819,74600,0.573865332,0.10390026,0.15909618,0.23343495,0.28259814,0.22097039,0.081985317,0.030609297,0.002389308,2.14E-05
West Valley-Mission Community College District,9,Two-year (public and private not-for-profit),2,4,CA,6085,Santa Clara,0.47596768,0.43929204,0.023581915,0.000419814,127606.0562,91600,0.641011777,0.086101972,0.1280299,0.17527516,0.23473947,0.37585348,0.1967973,0.093113229,0.014690818,0.002332672
West Virginia Community And Technical College System,5,Selective public,1,3,WV,54049,Marion,0.52847809,0.56881022,0.015997078,0,71950.17522,64200,0.51569512,0.13474824,0.18606758,0.27207562,0.27449089,0.13261768,0.043839633,0.018170133,0.002448537,1.75E-05
West Virginia Northern Community College,9,Two-year (public and private not-for-profit),2,3,WV,54069,Ohio,0.62663978,0.47185647,0.011650023,2.38E-05,63097.3061,57600,0.47439249,0.17860945,0.22488767,0.25014398,0.25332442,0.093034491,0.033043161,0.013667437,0.000759645,9.29E-06
West Virginia State University,5,Selective public,1,3,WV,54039,Kanawha,0.50584531,0.5099743,0.013531802,6.53E-05,74193.79724,65100,0.520554741,0.1396217,0.20008726,0.22717026,0.27884787,0.15427285,0.049657233,0.017522439,0.003940846,1.47E-05
West Virginia University - West Virginia University Institute Of Technology - West Virginia University - Parkersburg - And Potomac State College,5,Selective public,1,3,WV,54061,Monongalia,0.47450212,0.59289235,0.016364807,0.000687059,109372.1536,86700,0.635603348,0.076165147,0.12154557,0.19877377,0.27477086,0.32874465,0.16207333,0.075873308,0.012364236,0.000460256
West Virginia Wesleyan College,6,Selective private,1,3,WV,54097,Upshur,0.54078549,0.59883344,0.00589319,5.01E-05,107317.5313,86300,0.629822532,0.066563629,0.12728783,0.20134135,0.28705919,0.31774807,0.14957309,0.070038408,0.003703832,0.001918713
Western Carolina University,5,Selective public,1,3,NC,37099,Jackson,0.50572777,0.61031872,0.011105026,0,106832.0582,88000,0.635753309,0.070328958,0.13623351,0.18653257,0.28805247,0.31885254,0.15768011,0.071178868,0.007718948,0.000676822
Western Connecticut State University,5,Selective public,1,1,CT,9001,Fairfield,0.52877927,0.50619423,0.017392995,0.000481597,118537.9688,100500,0.691217542,0.045886781,0.11179112,0.15081692,0.28063613,0.410869,0.20595741,0.088037819,0.007572787,0.00064091
Western Dakota Technical Institute,9,Two-year (public and private not-for-profit),2,2,SD,46103,Pennington,0.40943879,0.55675775,0.017237494,0,57902.49143,54700,0.463701682,0.14857267,0.23688293,0.31355762,0.22135484,0.079631954,0.021873826,0.013113593,0.00117933,0
Western Illinois University,5,Selective public,1,2,IL,17109,McDonough,0.50547123,0.64249134,0.011547994,2.51E-05,107672.6733,93400,0.663957296,0.047720104,0.10323565,0.19697994,0.29569677,0.35636762,0.14506139,0.053655978,0.005783999,0.000552108
Western International University,10,Four-year for-profit,1,4,AZ,4013,Maricopa,0.78500003,0.43411961,0.004914851,0,65439.29316,56700,0.478496519,0.17776807,0.24310417,0.24926959,0.17537458,0.15448365,0.046206776,0.023062723,0.00600048,6.27E-05
Western Iowa Tech Community College,9,Two-year (public and private not-for-profit),2,2,IA,19193,Woodbury,0.50078738,0.54642975,0.009468547,0.00060443,70618.67708,62600,0.510492126,0.1118032,0.21736254,0.28972703,0.26872891,0.1123783,0.03835316,0.01664819,0.003846187,0.0001292
Western Kentucky University,5,Selective public,1,3,KY,21227,Warren,0.56418425,0.62720841,0.014070529,0.001199912,92101.51661,76100,0.580086082,0.10337527,0.15716767,0.22019714,0.27345067,0.24580926,0.10623523,0.044520225,0.005665641,0.000637658
Western Michigan University,5,Selective public,1,2,MI,26077,Kalamazoo,0.53108805,0.63694984,0.010054297,6.65E-05,142872.8546,112200,0.735716525,0.034533065,0.063698307,0.13206621,0.26030368,0.50939882,0.27146482,0.11848321,0.017238816,0.001178481
Western Nebraska Community College,9,Two-year (public and private not-for-profit),2,2,NE,31157,Scotts Bluff,0.57243985,0.52818024,0.016941318,2.10E-05,62023.6406,56400,0.469148914,0.15650648,0.24424015,0.27525944,0.24611251,0.077881537,0.02964717,0.013096511,0.001569758,5.18E-05
Western Nevada College,7,Nonselective four-year public,1,4,NV,32510,Carson City,0.5197854,0.47256988,0.012122547,0,71339.91936,62400,0.514207111,0.12680697,0.20645307,0.27399623,0.25759462,0.135149,0.042866636,0.012338737,0.002687799,9.93E-05
Western New England University,6,Selective private,1,1,MA,25013,Hampden,0.44474763,0.62980825,0.020167124,0.0007183,114938.2302,99300,0.685111487,0.038180862,0.098275468,0.18207181,0.2966724,0.38479948,0.17576456,0.067318834,0.005319447,0.000104596
Western New Mexico University,5,Selective public,1,4,NM,35017,Grant,0.53817272,0.49284026,0.030912109,0,59190.09504,51200,0.447101461,0.23116118,0.22433944,0.23521557,0.2021735,0.10711028,0.040321551,0.017832411,0.000115049,0.000111507
Western Oklahoma State College,9,Two-year (public and private not-for-profit),2,3,OK,40065,Jackson,0.5109961,0.57902139,0.025135508,0.001322371,63161.2092,52100,0.454202354,0.18908471,0.24765447,0.27412635,0.20287906,0.086255401,0.035546776,0.009333405,0.003919709,0.000143734
Western Oregon University,5,Selective public,1,4,OR,41053,Polk,0.61823499,0.68076915,0.012520499,0.000448897,101204.0732,86900,0.640551604,0.057862885,0.12445076,0.20220909,0.31163555,0.30384186,0.11880649,0.04664829,0.00668573,0
Western Piedmont Community College,9,Two-year (public and private not-for-profit),2,3,NC,37023,Burke,0.54591835,0.50568205,0.00725161,0,61957.43098,56900,0.476572491,0.14004035,0.24958168,0.3047961,0.22633035,0.07925152,0.030690949,0.012483152,0.001405124,0.000108187
Western State Colorado University,5,Selective public,1,4,CO,8051,Gunnison,0.40572268,0.55442655,0.007784908,0,147656.4075,94700,0.690175063,0.052782524,0.097378194,0.18845779,0.25414535,0.40723628,0.24962565,0.14461504,0.03166426,0.002228527
Western Technical College of El Paso - TX,11,Two-year for-profit,2,3,TX,48141,El Paso,0.25669643,0.39006972,0.067344032,0,39456.13672,30500,0.281294793,0.43691811,0.32556683,0.14190342,0.070515394,0.025096301,0.005377128,0.002455426,0.000505221,0.000183736
Western Technical College of La Crosse - WI,9,Two-year (public and private not-for-profit),2,2,WI,55063,La Crosse,0.50906605,0.54053277,0.007586146,0,70631.7554,65500,0.516642085,0.11482605,0.20080453,0.28882498,0.28628427,0.10926022,0.034865983,0.014925399,0.002154343,2.22E-05
Western Texas College,9,Two-year (public and private not-for-profit),2,3,TX,48415,Scurry,0.46603775,0.55917984,0.029473791,1.82E-05,60704.00307,53800,0.458790818,0.17644911,0.25918245,0.24968129,0.2274119,0.087275282,0.01680203,0.0051189,0.000885833,2.34E-05
Western Washington University,5,Selective public,1,4,WA,53073,Whatcom,0.59434628,0.61110085,0.011292228,0.000847759,132537.4923,108100,0.722993232,0.033749826,0.072456159,0.14609027,0.26681107,0.48089266,0.23252423,0.10838371,0.013522273,0.001019219
Western Wyoming Community College,9,Two-year (public and private not-for-profit),2,4,WY,56037,Sweetwater,0.53720933,0.61921382,0.01739601,3.72E-05,84852.14945,79100,0.577154121,0.097083457,0.12513876,0.22609431,0.38118392,0.17049956,0.041847177,0.015352464,0.003360298,5.19E-05
Westfield State University,5,Selective public,1,1,MA,25013,Hampden,0.54514766,0.60618937,0.008996232,0,104262.7336,98100,0.692703568,0.03940627,0.080152422,0.15277499,0.34457341,0.38309291,0.13628004,0.043676402,0.002949631,0
Westminster College of Fulton - MO,6,Selective private,1,2,MO,29027,Callaway,0.418239,0.65503818,0.015415492,0.000154652,156147.4167,96600,0.699541132,0.033177301,0.10722779,0.18982394,0.29222804,0.37754291,0.2155406,0.12102001,0.035456207,0.003548018
Westminster College of New Wilmington - PA,6,Selective private,1,1,PA,42073,Lawrence,0.64429528,0.70545608,0.018366123,0.000181548,102805.0078,87900,0.665467898,0.047175325,0.10777827,0.21262266,0.31843212,0.31399167,0.14773089,0.057306785,0.00823046,0.00020048
Westminster College of Salt Lake City - UT,6,Selective private,1,4,UT,49035,Salt Lake,0.59923667,0.68741113,0.017022833,0.001416281,253023.0521,95400,0.693521917,0.054876298,0.097117744,0.20188029,0.26118875,0.38493687,0.23378995,0.14495933,0.034053706,0.0017363
Westmont College,4,Highly selective private,1,4,CA,6083,Santa Barbara,0.65056181,0.73554587,0.010913183,0,293421.677,132100,0.76950816,0.037199788,0.052724354,0.12012423,0.19069502,0.59925663,0.42383853,0.29038101,0.093377963,0.016149234
Westmoreland County Community College,9,Two-year (public and private not-for-profit),2,1,PA,42129,Westmoreland,0.54880053,0.53096867,0.009531383,0,71899.07153,64400,0.517842591,0.13406292,0.16906148,0.2942583,0.27772754,0.12488975,0.044384982,0.020481626,0.002527918,4.13E-05
Westwood College - Los Angeles,10,Four-year for-profit,1,4,CA,6037,Los Angeles,0.39515153,0.23935547,0.017930759,7.04E-05,48385.38411,37800,0.371268938,0.26944929,0.31391355,0.22791801,0.13685739,0.051861711,0.015095419,0.008334534,0.001430835,0.0001292
Westwood College - South Bay,10,Four-year for-profit,1,4,CA,6037,Los Angeles,,0.29300576,0.031802882,0.000180236,49891.94401,39500,0.374436071,0.30418411,0.28094956,0.23059881,0.10242166,0.081845924,0.005377128,0.002670653,0.000709129,0.0001292
Wharton County Junior College,9,Two-year (public and private not-for-profit),2,3,TX,48481,Wharton,0.50555998,0.51274329,0.028679557,0.001219472,87539.53646,75500,0.580598076,0.12713492,0.1424545,0.21422963,0.25527066,0.26091033,0.116065,0.045522217,0.006187478,0.00037041
Whatcom Community College,9,Two-year (public and private not-for-profit),2,4,WA,53073,Whatcom,0.51421076,0.50778359,0.015088156,3.13E-05,105123.861,78400,0.586646621,0.092134424,0.14511272,0.23881018,0.28370407,0.24023852,0.11639114,0.053135768,0.009321797,0.001219895
Wheaton College of Norton - MA,4,Highly selective private,1,1,MA,25005,Bristol,0.65582657,0.55326259,0.012640215,0.000901102,214708.2362,117300,0.739902107,0.03643702,0.082349144,0.12776357,0.21397799,0.53947222,0.38349918,0.26287887,0.068885036,0.005186433
Wheaton College of Wheaton - IL,4,Highly selective private,1,2,IL,17043,Dupage,0.54441911,0.73715872,0.017115509,0.001083539,241328.009,130900,0.752677705,0.055614844,0.064298928,0.12841406,0.17698197,0.57469016,0.43333891,0.29564294,0.086099871,0.007502073
Wheeling Jesuit University,6,Selective private,1,3,WV,54069,Ohio,0.54351145,0.64286095,0.013205372,0,109907.5655,85100,0.618062439,0.068703741,0.11950602,0.21388574,0.32325757,0.274647,0.12176083,0.064984865,0.00988554,0
Wheelock College,6,Selective private,1,1,MA,25025,Suffolk,0.95794392,0.56957787,0.009701829,3.16E-05,125180.7361,95600,0.651705952,0.068848446,0.13037574,0.17489167,0.23585179,0.39003238,0.20546059,0.075273491,0.020805066,0.002508953
White Mountains Community College,9,Two-year (public and private not-for-profit),2,1,NH,33007,Coos,0.53266335,0.46148774,0.008911295,5.69E-05,70340.13481,60400,0.474469027,0.12835333,0.21754956,0.30854934,0.25752032,0.08802744,0.027941409,0.016401237,0.000411915,0.000306794
Whitman College,2,Other elite schools (public and private),1,4,WA,53071,Walla Walla,0.5730443,0.58210313,0.008880473,0,274137.7702,138200,0.787499602,0.027092017,0.041661683,0.11105698,0.18269017,0.63749903,0.44970676,0.28303698,0.059529841,0.010255731
Whittier College,6,Selective private,1,4,CA,6037,Los Angeles,0.56440902,0.47606146,0.029580679,0.00118609,198170.0398,98500,0.667977159,0.078898013,0.1165733,0.16065437,0.21678603,0.42708838,0.28207546,0.17141151,0.054661743,0.007809118
Whitworth University,6,Selective private,1,4,WA,53063,Spokane,0.61438477,0.75211358,0.005018621,0,144144.8991,98500,0.696224134,0.036984175,0.08122059,0.18332963,0.29076406,0.40770158,0.22639963,0.12528709,0.018960489,0.003874851
Wichita Area Technical College,9,Two-year (public and private not-for-profit),2,2,KS,20173,Sedgwick,0.4723618,0.40141246,0.007596403,6.86E-05,65035.75781,58400,0.484000544,0.18235669,0.19886048,0.23734911,0.27644396,0.10498983,0.023797287,0.005379383,0.000505221,0.0001292
Wichita State University,5,Selective public,1,2,KS,20173,Sedgwick,0.56132919,0.58862984,0.01209196,0.000919991,102091.5055,86400,0.627693912,0.071082503,0.11396413,0.19827984,0.32278931,0.29388431,0.11800843,0.051724304,0.008253968,0.000895583
